0
0
20
20
20
12
9
7
6
6
-10
10
20
20
20
20
-8
-8
3
19
19
20
20
20
19
18
10
-8
-8
-9
-9
-9
-9
-9
-9
-9
-9
-9
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-10
-9
-9
-9
-9
-9
-8
-7
-7
-6
-6
-6
-5
-5
-4
-4
-5
-7
-7
-7
-8
-8
-8
-8
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-8
-8
-8
-4
15
54
85
89
84
160
160
160
160
160
160
-48
-29
-18
-10
-2
1
3
5
6
6
7
7
8
9
10
11
11
12
14
15
16
17
19
20
22
24
26
28
29
30
33
34
35
36
36
35
34
33
32
30
27
24
22
18
12
9
6
3
1
-1
-2
-4
-5
-6
-6
-7
-7
-8
-8
-8
-9
-9
-9
-9
-9
-9
-9
-9
-8
-8
-8
-8
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-8
-8
-8
-8
-8
-8
-8
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-10
-10
-10
-10
-10
-9
-9
-9
-8
-8
-7
-7
-6
-6
-8
-9
-9
-10
-10
-11
-12
-12
-12
-12
-12
-12
-12
-12
-12
-12
-12
-11
-11
-11
-11
-10
-10
-8
38
76
84
84
82
51
160
160
160
160
160
-61
-36
-16
-10
-6
-4
-2
0
1
2
2
3
4
5
5
7
8
9
10
11
12
13
14
16
17
19
21
23
26
28
29
30
31
32
32
32
31
30
29
27
25
21
16
13
9
6
4
1
-1
-3
-5
-6
-7
-7
-8
-8
-9
-9
-10
-10
-10
-10
-10
-10
-10
-10
-9
-9
-9
-9
-8
-8
-8
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-8
-8
-8
-8
-8
-8
-8
-8
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-9
-8
-8
-7
-7
-7
-7
-8
-9
-10
-10
-10
-10
-11
-11
-11
-11
-11
-11
-11
-11
-11
-11
-11
-11
-11
-11
-10
-10
-10
-10
12
49
82
86
86
82
160
160
160
160
160
160
-52
-21
-12
-7
-4
-2
0
1
2
3
4
5
5
6
8
8
9
10
11
12
13
15
16
17
19
21
23
26
28
29
30
31
32
33
33
32
32
31
29
27
